IDENTIFIER,time,NumAliphaticRings,SMR_VSA10,FpDensityMorgan3,fr_phenol,fr_ester,fr_isocyan,NumHeteroatoms,HeavyAtomCount,fr_hdrzone,RingCount,BertzCT,Chi3v,Chi3n,TPSA,EState_VSA2,fr_halogen,NumAromaticRings,MinAbsEStateIndex,MinEStateIndex,SlogP_VSA5,fr_Imine,fr_Al_COO,SMR_VSA9,fr_aniline,SMR_VSA8,fr_nitroso,PEOE_VSA2,fr_Ar_OH,fr_oxime,fr_nitro_arom,fr_NH2,EState_VSA4,fr_furan,SlogP_VSA1,fr_amidine,PEOE_VSA10,Kappa1,fr_quatN,EState_VSA11,SlogP_VSA12,NumHAcceptors,fr_pyridine,Kappa3,EState_VSA1,Chi4v,Chi1,SlogP_VSA2,fr_allylic_oxid,SlogP_VSA8,fr_ketone_Topliss,fr_benzodiazepine,Chi2v,FpDensityMorgan1,fr_nitrile,PEOE_VSA13,fr_Ar_COO,qed,fr_thiophene,PEOE_VSA14,SMR_VSA5,MolWt,Chi1v,NumRadicalElectrons,VSA_EState8,fr_NH0,fr_lactam,Chi0,SlogP_VSA7,MaxPartialCharge,PEOE_VSA5,MolLogP,VSA_EState4,fr_Ar_N,fr_N_O,SlogP_VSA4,fr_C_O,fr_lactone,fr_thiazole,PEOE_VSA6,fr_priamide,fr_sulfide,MinAbsPartialCharge,NumAliphaticHeterocycles,fr_Al_OH,VSA_EState7,VSA_EState6,EState_VSA5,NumAromaticHeterocycles,fr_phenol_noOrthoHbond,SlogP_VSA10,NumRotatableBonds,fr_ketone,SlogP_VSA9,PEOE_VSA7,VSA_EState9,fr_isothiocyan,PEOE_VSA3,SMR_VSA7,fr_prisulfonamd,fr_imidazole,Chi0n,fr_sulfonamd,MaxEStateIndex,Chi1n,SlogP_VSA6,fr_aryl_methyl,SMR_VSA3,MinPartialCharge,fr_Ar_NH,fr_SH,BalabanJ,NumSaturatedRings,fr_NH1,fr_azide,fr_hdrzine,fr_aldehyde,EState_VSA7,fr_bicyclic,SMR_VSA6,fr_Ndealkylation2,HallKierAlpha,fr_thiocyan,PEOE_VSA11,fr_Al_OH_noTert,NumHDonors,fr_sulfone,SlogP_VSA3,NumSaturatedCarbocycles,fr_dihydropyridine,fr_phos_acid,fr_oxazole,VSA_EState10,fr_HOCCN,fr_para_hydroxylation,SMR_VSA2,VSA_EState3,LabuteASA,fr_imide,HeavyAtomMolWt,fr_ArN,fr_epoxide,fr_azo,PEOE_VSA12,fr_urea,fr_phos_ester,EState_VSA6,PEOE_VSA9,NumValenceElectrons,fr_term_acetylene,fr_unbrch_alkane,fr_barbitur,SMR_VSA4,SMR_VSA1,fr_nitro,PEOE_VSA1,NOCount,Chi0v,Ipc,PEOE_VSA8,VSA_EState2,fr_Ndealkylation1,fr_diazo,NHOHCount,fr_amide,fr_piperzine,VSA_EState5,fr_guanido,fr_methoxy,fr_morpholine,EState_VSA8,fr_nitro_arom_nonortho,MaxAbsEStateIndex,VSA_EState1,EState_VSA9,EState_VSA10,fr_piperdine,NumAromaticCarbocycles,fr_COO,MolMR,fr_ether,fr_alkyl_halide,Chi2n,fr_C_O_noCOO,fr_benzene,Kappa2,fr_COO2,EState_VSA3,FpDensityMorgan2,SlogP_VSA11,MaxAbsPartialCharge,Chi4n,PEOE_VSA4,NumAliphaticCarbocycles,fr_Nhpyrrole,FractionCSP3,fr_tetrazole,fr_alkyl_carbamate,NumSaturatedHeterocycles,fr_C_S,ExactMolWt
LMGP01010947,360,0,19.761307699035868,1.5344827586206897,0,2,0,10,58,0,0,1304.7875334542189,9.565670367784003,8.601569451415287,111.19000000000001,26.0554071749,0,0,0.0523540412542,-4.65470773157,142.2639068579015,0,0,0.0,0,0.0,0,14.154122653074973,0,0,0,0,77.0498594751,0,4.893411602752475,0,19.75852033493841,54.92999999999999,1,0.0,7.822697123132171,8,0,42.53353532983208,32.4721560513,5.907399521016688,27.9873123058,70.03402606882952,16,0.0,0,0,16.73043707498915,0.5517241379310345,0,7.822697123132171,0,0.019881712841972952,0,11.938610575903699,148.3678732456498,830.141,23.403439266220897,0,22.9004183377,1,0,42.8447491798,0.0,0.3060811734392554,0.0,11.940599999999986,0.0,0,0,0.0,2,0,0,143.16790422335342,0,0,0.3060811734392554,0,0,0.0,0.0,25.6832864917,0,0,0.0,38,0,0.0,83.47068109803816,104.071803885,0,0.0,97.2163217093421,0,0,36.94593083941159,0,12.6444032336,21.942845779540445,97.2163217093421,0,0.0,-0.7561173385699724,0,0,4.54233209614,0,0,0,0,0,33.2950561617,0,47.50841824748289,0,-3.0699999999999994,0,6.103966387748303,0,0,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,353.4655808485807,0,749.5010000000002,0,0,0,0.0,0,1,0.0,27.749897912544487,330,0,7,0,0.0,42.0517853445458,0,27.897662691470835,9,37.840358030411494,1.08851358547e+12,12.841643245852019,0.0,1,0,0,0,0,0.0,0,0,0,98.9117558951,0,12.6444032336,0.0,18.521220231,19.0475342558,0,0,0,240.05689999999896,2,0,15.319612104494917,2,0,39.394178484592004,0,23.8694305095,1.0172413793103448,0.0,0.7561173385699724,5.178765962804924,0.0,0,0,0.625,0,0,0,0,829.56215515
LMGP01012119,354,0,19.761307699035868,1.4166666666666667,0,2,0,10,60,0,0,1427.3847863332933,9.443334755069152,8.47923383870044,111.19,26.0554071749,0,0,0.0597248167092,-4.66638078949,129.42226361204948,0,0,0.0,0,0.0,0,14.154122653074971,0,0,0,0,64.2082162293,0,4.893411602752475,0,19.75852033493841,56.41000000000001,1,0.0,7.822697123132171,8,0,43.974891550847545,32.4721560513,5.751828960168768,28.9873123058,70.03402606882952,20,0.0,0,0,16.73043707498916,0.5333333333333333,0,7.822697123132171,0,0.019844601727062573,0,11.938610575903699,135.52622999979778,854.1629999999997,23.703099094743013,0,22.892794892,1,0,44.2589627422,0.0,0.3057773619554231,0.0,12.272799999999986,0.0,0,0,0.0,2,0,0,148.2095197819109,0,0,0.3057773619554231,0,0,0.0,0.0,19.2624648688,0,0,0.0,38,0,0.0,89.89150272096417,109.07942733,0,0.0,121.52040213667762,0,0,37.841118353796986,0,12.6568429774,22.24250560806257,121.52040213667762,0,0.0,-0.7561173385699724,0,0,4.60045743689,0,0,0,0,0,39.3710762685,0,47.50841824748289,0,-3.589999999999999,0,6.103966387748303,0,0,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,364.81625901300544,0,773.5229999999997,0,0,0,0.0,0,1,0.0,27.749897912544487,338,0,3,0,0.0,42.051785344545806,0,27.897662691470835,9,38.7355455447969,2.87365718471e+12,12.841643245852019,0.0,1,0,0,0,0,0.0,0,0,0,117.139816216,0,12.6568429774,0.0,18.521220231,19.0475342558,0,0,0,249.10289999999895,2,0,15.319612104494926,2,0,40.79717539304901,0,30.2902521324,0.9666666666666667,0.0,0.7561173385699724,5.023195401957002,0.0,0,0,0.56,0,0,0,0,853.5621551499999
LMGP01011119,342,0,19.761307699035868,1.1451612903225807,0,2,0,10,62,0,0,1551.6902426135287,9.345793927026786,8.381693010658076,111.19,26.0554071749,0,0,0.0652057784755,-4.67582858238,116.58062036619744,0,0,0.0,0,0.0,0,14.154122653074971,0,0,0,0,77.0498594751,0,4.893411602752475,0,19.75852033493841,57.89000000000001,1,0.0,7.822697123132171,8,0,45.418064535470336,32.4721560513,5.667424512285902,29.9873123058,70.03402606882952,24,0.0,0,0,16.70356362145149,0.4838709677419355,0,7.822697123132171,0,0.026089695350095768,0,11.938610575903699,122.68458675394574,878.1849999999998,24.00275892326513,0,22.8928673269,1,0,45.6731763045,0.0,0.306081173439267,0.0,12.604999999999983,0.0,0,0,0.0,2,0,0,159.6719569633944,0,0,0.306081173439267,0,0,0.0,0.0,0.0,0,0,0.0,38,0,0.0,89.89150272096417,114.079354895,0,0.0,145.82448256401315,0,0,38.73630586818239,0,12.6587551306,22.542165436584686,145.82448256401315,0,0.0,-0.7561173385699724,0,0,4.62598266924,0,0,0,0,0,45.4470963754,0,47.50841824748289,0,-4.1099999999999985,0,6.103966387748303,0,0,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,376.16693717743016,0,797.5449999999996,0,0,0,0.0,0,1,0.0,27.749897912544487,346,0,0,0,0.0,42.051785344545806,0,27.897662691470835,9,39.630733059182305,7.58365582942e+12,12.841643245852019,0.0,1,0,0,0,0,0.0,0,0,0,135.367876536,0,12.6587551306,0.0,18.521220231,19.0475342558,0,0,0,258.14889999999906,2,0,15.292738650957256,2,0,42.203513170373256,0,23.8694305095,0.8064516129032258,0.0,0.7561173385699724,4.938790954074135,0.0,0,0,0.5,0,0,0,0,877.5621551499999
LMGP02011249,360,0,19.761307699035868,1.6,0,2,0,10,45,0,0,763.9288262297339,8.63556017031944,7.651337656952761,134.38000000000002,38.5694688687,0,0,0.0543751839627,-4.36255599038,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,51.3665729834,0,5.733667477162185,0,6.606881964512918,43.75,0,0.0,7.822697123132171,8,0,32.48090451542795,26.5028507633,5.687082138881344,21.8408656964,49.3013908658558,2,0.0,0,0,13.547326520425633,0.6444444444444445,0,0.0,0,0.02991227661411694,0,19.761307699035868,174.05115973735386,661.9020000000005,19.657287046835474,0,21.7679513153,0,0,33.2736813679,0.0,0.47185923902497584,0.0,9.492100000000002,0.0,0,0,0.0,2,0,0,128.7326605798652,0,0,0.46162817343596224,0,0,0.0,0.0,83.470681098,0,0,0.0,34,0,0.0,38.524929737556064,78.7042709069,0,4.565048284931329,12.152040213667762,0,0,28.860556174228776,0,12.4739400226,18.161841931825133,12.152040213667762,0,0.0,-0.46162817343596224,0,0,4.25788595682,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.2500000000000002,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,274.91864012692884,0,593.3580000000003,0,0,0,0.0,0,1,0.0,13.213763929025836,266,0,17,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,29.754983365228693,2978454749.49,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,25.999514613,0,12.4739400226,0.0,24.2548877082,19.0475342558,0,0,0,182.91869999999946,2,0,12.093817196874717,2,0,32.68152599983553,0,6.42082162293,1.0888888888888888,0.0,0.47185923902497584,4.92176631985898,0.0,0,0,0.8857142857142857,0,0,0,0,661.468254766
LMGP02010037,456,0,19.761307699035868,1.297872340425532,0,2,0,10,47,0,0,753.8658566832498,9.477311879855572,8.493089366488894,134.38,38.5694688687,0,0,0.0577936772296,-4.36057531213,193.6304798413096,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,32.1041081146,0,5.733667477162185,0,6.606881964512918,46.00999999999999,0,0.0,7.822697123132171,8,0,34.6639853931346,26.5028507633,6.341216045868593,22.8408656964,49.3013908658558,0,0.0,0,0,14.619892074004616,0.5531914893617021,0,0.0,0,0.03705246434422372,0,19.761307699035868,199.7344462290579,691.9719999999995,21.00745713257441,0,21.8216487882,0,0,34.6878949303,0.0,0.47185923902497584,0.0,10.496299999999996,0.0,0,0,0.0,2,0,0,167.94719334960556,0,0,0.46162817343596224,0,0,0.0,0.0,128.416432459,0,0,0.0,37,0,0.0,12.841643245852019,80.650573434,0,4.565048284931329,0.0,0,0,30.534282760595712,0,12.5071244878,19.512012017564075,0.0,0,0.0,-0.46162817343596224,0,0,4.17728271223,0,0,0,0,0,0.0,0,26.36540229945133,0,-0.99,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,288.33812738790624,0,617.38,0,0,0,0.0,0,1,0.0,13.213763929025836,280,0,22,0,5.733667477162185,37.568754486851184,0,20.10080498751476,9,31.428709951595625,7882140425.79,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,13.8474743994,0,12.5071244878,0.0,24.2548877082,19.0475342558,0,0,0,192.24669999999938,2,0,13.1663827504537,2,0,34.85764486814695,0,6.42082162293,0.9148936170212766,0.0,0.47185923902497584,5.575900226846229,0.0,0,0,0.9459459459459459,0,0,0,0,691.5152049579999
LMGP02011247,414,0,19.761307699035868,1.5106382978723405,0,2,0,10,47,0,0,794.3159015005781,9.135560170319438,8.15133765695276,134.38000000000002,38.5694688687,0,0,0.0545035945478,-4.36511493511,180.78883659545758,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,51.3665729834,0,5.733667477162185,0,6.606881964512918,45.75,0,0.0,7.822697123132171,8,0,34.412485207100595,26.5028507633,6.040635529474617,22.8408656964,49.3013908658558,2,0.0,0,0,14.25443330161218,0.6170212765957447,0,0.0,0,0.028507207900892704,0,19.761307699035868,186.89280298320588,689.9560000000004,20.65728704683547,0,21.8043641679,0,0,34.6878949303,0.0,0.47185923902497584,0.0,10.272299999999998,0.0,0,0,0.0,2,0,0,141.57430382571724,0,0,0.46162817343596224,0,0,0.0,0.0,96.3123243439,0,0,0.0,36,0,0.0,38.524929737556064,81.6678580543,0,4.565048284931329,12.152040213667762,0,0,30.27476973660187,0,12.5064958505,19.16184193182513,12.152040213667762,0,0.0,-0.46162817343596224,0,0,4.21799720273,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.2500000000000002,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,287.6485243557221,0,617.3800000000003,0,0,0,0.0,0,1,0.0,13.213763929025836,278,0,19,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,31.169196927601785,7882132025.28,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,25.999514613,0,12.5064958505,0.0,24.2548877082,19.0475342558,0,0,0,192.15269999999936,2,0,12.800923978061263,2,0,34.606922804979675,0,6.42082162293,1.0425531914893618,0.0,0.47185923902497584,5.275319710452253,0.0,0,0,0.8918918918918919,0,0,0,0,689.499554894
LMGP02011246,372,0,19.761307699035868,1.6595744680851063,0,2,0,10,47,0,0,835.1718530219196,8.824392363962016,7.840169850595338,134.38000000000002,38.5694688687,0,0,0.0521198076998,-4.36838824879,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,57.7873946063,0,5.733667477162185,0,6.606881964512918,45.49,0,0.0,7.822697123132171,8,0,34.161072706310065,26.5028507633,5.781322953446421,22.8408656964,49.3013908658558,4,0.0,0,0,13.900879911018906,0.6382978723404256,0,0.0,0,0.028878016922727887,0,19.761307699035868,174.05115973735386,687.9400000000003,20.307116961096533,0,21.7948244363,0,0,34.6878949303,0.0,0.47185923902497584,0.0,10.048299999999998,0.0,0,0,0.0,2,0,0,134.46387917060696,0,0,0.46162817343596224,0,0,0.0,0.0,77.0498594751,0,0,0.0,35,0,0.0,44.94575136048208,82.6773977859,0,4.565048284931329,24.304080427335524,0,0,30.015256712608025,0,12.5009862503,18.811671846086192,24.304080427335524,0,0.0,-0.46162817343596224,0,0,4.25323298812,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.51,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,286.9589213235378,0,617.3800000000003,0,0,0,0.0,0,1,0.0,13.213763929025836,276,0,16,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,30.90968390360794,7882132025.28,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,38.1515548267,0,12.5009862503,0.0,24.2548877082,19.0475342558,0,0,0,192.05869999999936,2,0,12.44737058746799,2,0,34.35629423310329,0,6.42082162293,1.1063829787234043,0.0,0.47185923902497584,5.016007134424057,0.0,0,0,0.8378378378378378,0,0,0,0,687.48390483
LMGP02010009,468,0,19.761307699035868,1.4489795918367347,0,2,0,10,49,0,0,824.8501195813333,9.635560170319437,8.651337656952757,134.38000000000002,38.5694688687,0,0,0.054648774132,-4.36790749949,193.6304798413096,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,51.3665729834,0,5.733667477162185,0,6.606881964512918,47.75,0,0.0,7.822697123132171,8,0,36.34926229707103,26.5028507633,6.39418892006789,23.8408656964,49.3013908658558,2,0.0,0,0,14.961540082798725,0.5918367346938775,0,0.0,0,0.027674754051918687,0,19.761307699035868,199.7344462290579,718.0100000000002,21.65728704683547,0,21.8442013461,0,0,36.1021084927,0.0,0.47185923902497584,0.0,11.052499999999993,0.0,0,0,0.0,2,0,0,154.41594707156926,0,0,0.46162817343596224,0,0,0.0,0.0,109.15396759,0,0,0.0,38,0,0.0,38.524929737556064,84.6280208761,0,4.565048284931329,12.152040213667762,0,0,31.68898329897496,0,12.5305480844,20.16184193182513,12.152040213667762,0,0.0,-0.46162817343596224,0,0,4.18895058977,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.2500000000000002,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,300.3784085845152,0,641.4020000000004,0,0,0,0.0,0,1,0.0,13.213763929025836,290,0,21,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,32.583410489974874,20847185169.9,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,25.999514613,0,12.5305480844,0.0,24.2548877082,19.0475342558,0,0,0,201.38669999999922,2,0,13.50803075924781,2,0,36.53785969334174,0,6.42082162293,1.0,0.0,0.47185923902497584,5.628873101045526,0.0,0,0,0.8974358974358975,0,0,0,0,717.530855022
LMGP02010042,432,0,19.761307699035868,1.5918367346938775,0,2,0,10,49,0,0,865.966470861405,9.324392363962016,8.340169850595336,134.38000000000002,38.5694688687,0,0,0.0522649872839,-4.37118081317,180.78883659545758,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,57.7873946063,0,5.733667477162185,0,6.606881964512918,47.489999999999995,0,0.0,7.822697123132171,8,0,36.097208359855955,26.5028507633,6.134876344039694,23.8408656964,49.3013908658558,4,0.0,0,0,14.607986692205452,0.6122448979591837,0,0.0,0,0.02787235868724386,0,19.761307699035868,186.89280298320588,715.9940000000001,21.30711696109653,0,21.8346616144,0,0,36.1021084927,0.0,0.47185923902497584,0.0,10.828499999999995,0.0,0,0,0.0,2,0,0,147.30552241645898,0,0,0.46162817343596224,0,0,0.0,0.0,89.891502721,0,0,0.0,37,0,0.0,44.94575136048208,85.6375606078,0,4.565048284931329,24.304080427335524,0,0,31.429470274981117,0,12.5250384841,19.81167184608619,24.304080427335524,0,0.0,-0.46162817343596224,0,0,4.22103616276,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.51,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,299.688805552331,0,641.4020000000004,0,0,0,0.0,0,1,0.0,13.213763929025836,288,0,18,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,32.323897465981034,20847185169.9,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,38.1515548267,0,12.5250384841,0.0,24.2548877082,19.0475342558,0,0,0,201.29269999999923,2,0,13.154477368654536,2,0,36.28654642781262,0,6.42082162293,1.0612244897959184,0.0,0.47185923902497584,5.36956052501733,0.0,0,0,0.8461538461538461,0,0,0,0,715.515204958
LMGP02011219,384,0,19.761307699035868,1.6122448979591837,0,2,0,10,49,0,0,907.4592960337102,8.982640654425879,7.998418141059202,134.38000000000002,32.6001635808,0,0,0.0493367358561,-4.37535616039,167.94719334960556,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,77.0498594751,0,5.733667477162185,0,6.606881964512918,47.23,0,0.0,7.822697123132171,8,0,35.84523367187426,32.4721560513,5.834295827645721,23.8408656964,49.3013908658558,6,0.0,0,0,14.24252791981302,0.6122448979591837,0,0.0,0,0.028137678609303506,0,19.761307699035868,174.05115973735386,713.9780000000001,20.95694687535759,0,21.8225219142,0,0,36.1021084927,0.0,0.47185923902497584,0.0,10.604499999999996,0.0,0,0,0.0,2,0,0,120.93263289257067,0,0,0.4616281734359622,0,0,0.0,0.0,57.7873946063,0,0,0.0,36,0,0.0,70.62903785218613,86.649700308,0,4.565048284931329,36.45612064100329,0,0,31.169957250987277,0,12.5208631369,19.46150176034725,36.45612064100329,0,0.0,-0.4616281734359622,0,0,4.25908316151,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.77,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,298.99920252014675,0,641.4020000000004,0,0,0,0.0,0,1,0.0,13.213763929025836,286,0,15,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,32.064384441987194,20847185169.9,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,50.3035950404,0,12.5208631369,0.0,24.2548877082,19.0475342558,0,0,0,201.19869999999923,2,0,12.789018596262103,2,0,36.03531785536279,0,6.42082162293,1.0612244897959184,0.0,0.47185923902497584,5.068980008623355,0.0,0,0,0.7948717948717948,0,0,0,0,713.499554894
LMGP02010525,348,0,19.761307699035868,1.6734693877551021,0,2,0,10,49,0,0,949.312899400399,8.671472848068454,7.687250334701777,134.38000000000002,32.6001635808,0,0,0.0445634932257,-4.38296061402,155.10555010375353,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,64.2082162293,0,5.733667477162185,0,6.606881964512918,46.970000000000006,0,0.0,7.822697123132171,8,0,35.59333942290529,32.4721560513,5.574983251617524,23.8408656964,49.3013908658558,8,0.0,0,0,13.888974529219746,0.6122448979591837,0,0.0,0,0.02849235033684181,0,19.761307699035868,161.20951649150183,711.9620000000001,20.606776789618653,0,21.8005280786,0,0,36.1021084927,0.0,0.47185923902497584,0.0,10.380499999999996,0.0,0,0,0.0,2,0,0,113.82220823746039,0,0,0.4616281734359622,0,0,0.0,0.0,51.3665729834,0,0,0.0,35,0,0.0,77.04985947511214,87.6716941436,0,4.565048284931329,48.60816085467105,0,0,30.910444226993434,0,12.5028465552,19.111331674608312,48.60816085467105,0,0.0,-0.4616281734359622,0,0,4.32573572079,0,0,0,0,0,0.0,0,26.36540229945133,0,-2.0300000000000002,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,298.3095994879625,0,641.4020000000004,0,0,0,0.0,0,1,0.0,13.213763929025836,284,0,12,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,31.80487141799335,20847185169.9,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,62.4556352541,0,12.5028465552,0.0,24.2548877082,19.0475342558,0,0,0,201.10469999999924,2,0,12.43546520566883,2,0,35.784175218535566,0,12.8416432459,1.0612244897959184,0.0,0.47185923902497584,4.809667432595158,0.0,0,0,0.7435897435897436,0,0,0,0,711.48390483
LMGP02011242,372,0,19.761307699035868,1.6326530612244898,0,2,0,10,49,0,0,949.312899400399,8.702056751247166,7.717834237880488,134.38000000000002,32.6001635808,0,0,0.0440726900163,-4.38347335878,155.10555010375353,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,38.5249297376,0,5.733667477162185,0,6.606881964512918,46.970000000000006,0,0.0,7.822697123132171,8,0,35.59333942290529,32.4721560513,5.625752392598498,23.8408656964,49.3013908658558,8,0.0,0,0,13.900879911018906,0.6122448979591837,0,0.0,0,0.0284923503368417,0,19.761307699035868,161.20951649150183,711.9620000000002,20.60677678961865,0,21.7882170674,0,0,36.1021084927,0.0,0.47185923902497584,0.0,10.380499999999996,0.0,0,0,0.0,2,0,0,139.50549472916444,0,0,0.46162817343594925,0,0,0.0,0.0,77.0498594751,0,0,0.0,35,0,0.0,51.36657298340809,87.6840051548,0,4.565048284931329,48.60816085467105,0,0,30.910444226993434,0,12.4962290326,19.11133167460831,48.60816085467105,0,0.0,-0.46162817343594925,0,0,4.33798690683,0,0,0,0,0,6.07602010683,0,26.36540229945133,0,-2.0300000000000002,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,298.3095994879625,0,641.4020000000004,0,0,0,0.0,0,1,0.0,13.213763929025836,284,0,12,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,31.80487141799335,20847159652.7,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,56.3796151472,0,12.4962290326,0.0,24.2548877082,19.0475342558,0,0,0,201.1046999999992,2,0,12.44737058746799,2,0,35.784175218535566,0,12.8416432459,1.0816326530612246,0.0,0.47185923902497584,4.860436573576134,0.0,0,0,0.7435897435897436,0,0,0,0,711.48390483
LMGP02010546,456,0,19.761307699035868,1.56,0,2,0,10,50,0,0,881.4153080655373,9.574392363962014,8.590169850595334,134.38000000000002,38.5694688687,0,0,0.0523253423135,-4.37240568433,187.2096582183836,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,57.7873946063,0,5.733667477162185,0,6.606881964512918,48.489999999999995,0,0.0,7.822697123132171,8,0,36.28654642781262,26.5028507633,6.31165303933633,24.3408656964,49.3013908658558,4,0.0,0,0,14.961540082798725,0.6,0,0.0,0,0.02753927338102289,0,19.761307699035868,193.3136246061319,730.0210000000001,21.80711696109653,0,21.8520696562,0,0,36.8092152738,0.0,0.47185923902497584,0.0,11.218599999999991,0.0,0,0,0.0,2,0,0,153.726344039385,0,0,0.46162817343596224,0,0,0.0,0.0,96.3123243439,0,0,0.0,38,0,0.0,44.94575136048208,87.120152566,0,4.565048284931329,24.304080427335524,0,0,32.13657705616766,0,12.5355233378,20.31167184608619,24.304080427335524,0,0.0,-0.46162817343596224,0,0,4.20205736792,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.51,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,306.0537476667276,0,653.4130000000005,0,0,0,0.0,0,1,0.0,13.213763929025836,294,0,19,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,33.03100424716758,33897143503.8,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,38.1515548267,0,12.5355233378,0.0,24.2548877082,19.0475342558,0,0,0,205.9096999999992,2,0,13.50803075924781,2,0,37.253588786164755,0,6.42082162293,1.04,0.0,0.47185923902497584,5.5463372203139665,0.0,0,0,0.85,0,0,0,0,729.530855022
LMGP02010573,414,0,19.761307699035868,1.58,0,2,0,10,50,0,0,923.0300712897246,9.232640654425879,8.2484181410592,134.38000000000002,32.6001635808,0,0,0.0493970908857,-4.37658103155,174.36801497253157,0,0,0.0,0,0.0,0,18.636568691567277,0,0,0,1,77.0498594751,0,5.733667477162185,0,6.606881964512918,48.23,0,0.0,7.822697123132171,8,0,36.03531785536279,32.4721560513,6.011072522942357,24.3408656964,49.3013908658558,6,0.0,0,0,14.596081310406293,0.6,0,0.0,0,0.027732031305018227,0,19.761307699035868,180.47198136027987,728.005,21.45694687535759,0,21.839929956,0,0,36.8092152738,0.0,0.47185923902497584,0.0,10.994599999999993,0.0,0,0,0.0,2,0,0,127.35345451549668,0,0,0.4616281734359622,0,0,0.0,0.0,64.2082162293,0,0,0.0,37,0,0.0,70.62903785218613,88.1322922662,0,4.565048284931329,36.45612064100329,0,0,31.877064032173823,0,12.5313479906,19.96150176034725,36.45612064100329,0,0.0,-0.4616281734359622,0,0,4.24336862068,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.77,0,6.103966387748303,0,2,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,305.3641446345433,0,653.4130000000005,0,0,0,0.0,0,1,0.0,13.213763929025836,292,0,16,0,5.733667477162185,37.56875448685118,0,20.10080498751476,9,32.77149122317374,33897143503.8,19.386399651764595,0.0,0,0,3,0,0,0.0,0,0,0,50.3035950404,0,12.5313479906,0.0,24.2548877082,19.0475342558,0,0,0,205.8156999999992,2,0,13.142571986855376,2,0,37.00204106389766,0,6.42082162293,1.04,0.0,0.47185923902497584,5.245756703919992,0.0,0,0,0.8,0,0,0,0,727.515204958
